Sunday, June 01, 2014	6:34:19 PM		Logging to file ./clientlog//EMClient__000000068.txt
Sunday, June 01, 2014	6:34:19 PM		SETTING	LogServer	True
Sunday, June 01, 2014	6:34:19 PM		SETTING	LogServerPath	./serverlog
Sunday, June 01, 2014	6:34:19 PM		SETTING	LogClient	True
Sunday, June 01, 2014	6:34:19 PM		SETTING	LogClientPath	./clientlog
Sunday, June 01, 2014	6:34:19 PM		SETTING	Server	129.241.102.247
Sunday, June 01, 2014	6:34:19 PM		SETTING	ServerPort	9090
Sunday, June 01, 2014	6:34:19 PM		SETTING	DataAPIServerPort	9091
Sunday, June 01, 2014	6:34:19 PM		SETTING	DataAPIServer	localhost
Sunday, June 01, 2014	6:34:19 PM	Microsoft CLR? NO
Sunday, June 01, 2014	6:34:20 PM	Ping response = 0
Sunday, June 01, 2014	6:34:20 PM	Ping response took 4ms or 47811 ticks
Sunday, June 01, 2014	6:34:24 PM	0         	0.413793103448276	1         	4759      
Sunday, June 01, 2014	6:34:32 PM	1         	0.121212121212121	2         	12688     
Sunday, June 01, 2014	6:34:40 PM	2         	0.222222222222222	4         	20644     
Sunday, June 01, 2014	6:34:48 PM	3         	0.363636363636364	6         	28572     
Sunday, June 01, 2014	6:34:56 PM	4         	0.413793103448276	8         	36528     
Sunday, June 01, 2014	6:35:04 PM	5         	0.444444444444444	11        	44484     
Sunday, June 01, 2014	6:35:12 PM	6         	0.32      	12        	52440     
Sunday, June 01, 2014	6:35:20 PM	7         	0.444444444444444	15        	60396     
Sunday, June 01, 2014	6:35:28 PM	8         	0.444444444444444	16        	68352     
Sunday, June 01, 2014	6:35:36 PM	9         	0.25      	18        	76308     
Sunday, June 01, 2014	6:35:44 PM	10        	0.242424242424242	20        	84264     
Sunday, June 01, 2014	6:35:52 PM	11        	0.222222222222222	22        	92220     
Sunday, June 01, 2014	6:36:00 PM	12        	0.32      	25        	100176    
Sunday, June 01, 2014	6:36:08 PM	13        	0.222222222222222	26        	108132    
Sunday, June 01, 2014	6:36:12 PM	14        	0.121212121212121	28        	112900    
Sunday, June 01, 2014	6:36:20 PM	15        	0.121212121212121	30        	120856    
Sunday, June 01, 2014	6:36:28 PM	16        	0         	33        	128812    
Sunday, June 01, 2014	6:36:33 PM	17        	0         	34        	133584    
Sunday, June 01, 2014	6:36:41 PM	18        	0.444444444444444	36        	141540    
Sunday, June 01, 2014	6:36:46 PM	19        	0.32      	38        	146312    
Sunday, June 01, 2014	6:36:54 PM	20        	0.444444444444444	41        	154268    
Sunday, June 01, 2014	6:36:59 PM	21        	0.444444444444444	42        	159040    
Sunday, June 01, 2014	6:37:07 PM	22        	0.222222222222222	45        	166996    
Sunday, June 01, 2014	6:37:11 PM	23        	0.222222222222222	46        	171768    
Sunday, June 01, 2014	6:37:19 PM	24        	0.484848484848485	49        	179724    
Sunday, June 01, 2014	6:37:27 PM	25        	0.444444444444444	50        	187680    
Sunday, June 01, 2014	6:37:35 PM	26        	0.5       	53        	195636    
Sunday, June 01, 2014	6:37:43 PM	27        	0.484848484848485	55        	203592    
Sunday, June 01, 2014	6:37:51 PM	28        	0.606060606060606	56        	211548    
Sunday, June 01, 2014	6:37:59 PM	29        	0.625     	59        	219504    
Sunday, June 01, 2014	6:38:07 PM	30        	0.413793103448276	61        	227460    
Sunday, June 01, 2014	6:38:15 PM	31        	0.32      	62        	235416    
Sunday, June 01, 2014	6:38:23 PM	32        	0.413793103448276	65        	243372    
Sunday, June 01, 2014	6:38:31 PM	33        	0.222222222222222	67        	251328    
Sunday, June 01, 2014	6:38:39 PM	34        	0.25      	68        	259284    
Sunday, June 01, 2014	6:38:47 PM	35        	0.444444444444444	71        	267284    
Sunday, June 01, 2014	6:38:55 PM	36        	0.625     	72        	275328    
Sunday, June 01, 2014	6:39:03 PM	37        	0.222222222222222	75        	283372    
Sunday, June 01, 2014	6:39:11 PM	38        	0.16      	77        	291372    
Sunday, June 01, 2014	6:39:19 PM	39        	0.222222222222222	78        	299332    
Sunday, June 01, 2014	6:39:27 PM	40        	0.222222222222222	81        	307332    
Sunday, June 01, 2014	6:39:35 PM	41        	0.242424242424242	82        	315380    
Sunday, June 01, 2014	6:39:43 PM	42        	0.16      	84        	323424    
Sunday, June 01, 2014	6:39:51 PM	43        	0.222222222222222	87        	331468    
Sunday, June 01, 2014	6:39:59 PM	44        	0.484848484848485	89        	339512    
Sunday, June 01, 2014	6:40:07 PM	45        	0.413793103448276	90        	347556    
Sunday, June 01, 2014	6:40:15 PM	46        	0         	93        	355600    
Sunday, June 01, 2014	6:40:23 PM	47        	0.16      	95        	363644    
Sunday, June 01, 2014	6:40:31 PM	48        	0.25      	97        	371644    
Sunday, June 01, 2014	6:40:39 PM	49        	0.5       	98        	379600    
Sunday, June 01, 2014	6:40:47 PM	50        	0.413793103448276	100       	387556    
Sunday, June 01, 2014	6:40:52 PM	51        	0.222222222222222	102       	392328    
Sunday, June 01, 2014	6:41:00 PM	52        	0.32      	105       	400284    
Sunday, June 01, 2014	6:41:08 PM	53        	0.32      	106       	408240    
Sunday, June 01, 2014	6:41:16 PM	54        	0.444444444444444	109       	416196    
Sunday, June 01, 2014	6:41:24 PM	55        	0.413793103448276	110       	424152    
Sunday, June 01, 2014	6:41:32 PM	56        	0.444444444444444	112       	432108    
Sunday, June 01, 2014	6:41:40 PM	57        	0.5       	114       	440064    
Sunday, June 01, 2014	6:41:48 PM	58        	0.444444444444444	116       	448000    
Sunday, June 01, 2014	6:41:56 PM	59        	0.484848484848485	119       	455932    
Sunday, June 01, 2014	6:42:03 PM	60        	0.32      	120       	463888    
Sunday, June 01, 2014	6:42:11 PM	61        	0.444444444444444	122       	471844    
Sunday, June 01, 2014	6:42:19 PM	62        	0.444444444444444	124       	479772    
Sunday, June 01, 2014	6:42:27 PM	63        	0.413793103448276	127       	487732    
Sunday, June 01, 2014	6:42:35 PM	64        	0.444444444444444	128       	495664    
Sunday, June 01, 2014	6:42:43 PM	65        	0.827586206896552	130       	503620    
Sunday, June 01, 2014	6:42:51 PM	66        	0.363636363636364	133       	511548    
Sunday, June 01, 2014	6:42:59 PM	67        	0.64      	134       	519504    
Sunday, June 01, 2014	6:43:07 PM	68        	0.222222222222222	136       	527428    
Sunday, June 01, 2014	6:43:15 PM	69        	0.5       	139       	535356    
Sunday, June 01, 2014	6:43:20 PM	70        	0.827586206896552	140       	540128    
Sunday, June 01, 2014	6:43:28 PM	71        	0.64      	142       	548084    
Sunday, June 01, 2014	6:43:36 PM	72        	0.827586206896552	144       	556008    
Sunday, June 01, 2014	6:43:43 PM	73        	0.827586206896552	146       	563904    
Sunday, June 01, 2014	6:43:51 PM	74        	0.606060606060606	148       	571800    
Sunday, June 01, 2014	6:43:59 PM	75        	0.5       	151       	579728    
Sunday, June 01, 2014	6:44:07 PM	76        	0.5       	152       	587520    
Sunday, June 01, 2014	6:44:15 PM	77        	0.5       	154       	595444    
Sunday, June 01, 2014	6:44:23 PM	78        	0.827586206896552	157       	603340    
Sunday, June 01, 2014	6:44:31 PM	79        	0.413793103448276	158       	611264    
Sunday, June 01, 2014	6:44:39 PM	80        	0.827586206896552	160       	619160    
Sunday, June 01, 2014	6:44:47 PM	81        	0.413793103448276	162       	627084    
Sunday, June 01, 2014	6:44:55 PM	82        	0.413793103448276	165       	635008    
Sunday, June 01, 2014	6:45:03 PM	83        	0.363636363636364	167       	642932    
Sunday, June 01, 2014	6:45:10 PM	84        	0.64      	169       	650856    
Sunday, June 01, 2014	6:45:18 PM	85        	0.444444444444444	170       	658812    
Sunday, June 01, 2014	6:45:26 PM	86        	0.827586206896552	172       	666768    
Sunday, June 01, 2014	6:45:34 PM	87        	0.444444444444444	174       	674724    
Sunday, June 01, 2014	6:45:42 PM	88        	0.484848484848485	176       	682680    
Sunday, June 01, 2014	6:45:50 PM	89        	0.625     	179       	690636    
Sunday, June 01, 2014	6:45:58 PM	90        	0.5       	180       	698592    
Sunday, June 01, 2014	6:46:06 PM	91        	0.827586206896552	182       	706548    
