28 May 2014	08:32:31		Logging to file ./clientlog//EMClient__000000242.txt
28 May 2014	08:32:31		SETTING	LogServer	True
28 May 2014	08:32:31		SETTING	LogServerPath	./serverlog
28 May 2014	08:32:31		SETTING	LogClient	True
28 May 2014	08:32:31		SETTING	LogClientPath	./clientlog
28 May 2014	08:32:31		SETTING	Server	129.241.102.247
28 May 2014	08:32:31		SETTING	ServerPort	9090
28 May 2014	08:32:31		SETTING	DataAPIServerPort	9091
28 May 2014	08:32:31		SETTING	DataAPIServer	localhost
28 May 2014	08:32:31	Microsoft CLR? YES
28 May 2014	08:32:31	Ping response = 0
28 May 2014	08:32:31	Ping response took 70ms or 171975 ticks
28 May 2014	08:33:09	0         	0.657142857142857	4         	38025     
28 May 2014	08:33:45	1         	0.657142857142857	9         	74129     
28 May 2014	08:34:22	2         	0.75177304964539	14        	110732    
28 May 2014	08:34:58	3         	0.657142857142857	19        	147162    
28 May 2014	08:35:35	4         	0.657142857142857	24        	184395    
28 May 2014	08:36:12	5         	0.657142857142857	29        	221388    
28 May 2014	08:36:50	6         	0.657142857142857	33        	259514    
28 May 2014	08:37:27	7         	0.657142857142857	39        	296371    
28 May 2014	08:38:04	8         	0.657142857142857	44        	333399    
28 May 2014	08:38:41	9         	0.657142857142857	49        	370549    
28 May 2014	08:39:22	10        	0.657142857142857	54        	410784    
28 May 2014	08:39:58	11        	0.75177304964539	59        	447612    
28 May 2014	08:40:35	12        	0.657142857142857	64        	484508    
28 May 2014	08:41:12	13        	0.657142857142857	69        	521025    
28 May 2014	08:41:48	14        	0.657142857142857	74        	557623    
28 May 2014	08:42:25	15        	0.714285714285714	78        	594316    
28 May 2014	08:43:03	16        	0.744525547445255	80        	631948    
28 May 2014	08:43:39	17        	0.657142857142857	88        	668384    
28 May 2014	08:44:16	18        	0.657142857142857	94        	704826    
28 May 2014	08:44:52	19        	0.780141843971631	96        	741221    
28 May 2014	08:45:28	20        	0.657142857142857	104       	777251    
28 May 2014	08:46:05	21        	0.75177304964539	109       	813957    
28 May 2014	08:46:41	22        	0.657142857142857	114       	850185    
28 May 2014	08:47:19	23        	0.657142857142857	119       	887850    
28 May 2014	08:47:56	24        	0.657142857142857	124       	924875    
28 May 2014	08:48:34	25        	0.657142857142857	129       	962936    
28 May 2014	08:49:10	26        	0.657142857142857	134       	999394    
28 May 2014	08:49:47	27        	0.657142857142857	138       	1036300   
28 May 2014	08:50:23	28        	0.680851063829787	141       	1072031   
28 May 2014	08:50:59	29        	0.75177304964539	145       	1107681   
28 May 2014	08:51:34	30        	0.657142857142857	154       	1143636   
28 May 2014	08:52:11	31        	0.657142857142857	159       	1179746   
28 May 2014	08:52:46	32        	0.657142857142857	164       	1215500   
28 May 2014	08:53:22	33        	0.657142857142857	169       	1251193   
28 May 2014	08:53:59	34        	0.714285714285714	170       	1288636   
28 May 2014	08:54:36	35        	0.657142857142857	179       	1324850   
28 May 2014	08:55:12	36        	0.657142857142857	182       	1360764   
28 May 2014	08:55:47	37        	0.657142857142857	189       	1396444   
28 May 2014	08:56:23	38        	0.657142857142857	194       	1432205   
28 May 2014	08:57:00	39        	0.75177304964539	198       	1468685   
28 May 2014	08:57:36	40        	0.657142857142857	204       	1504868   
28 May 2014	08:58:11	41        	0.657142857142857	209       	1540549   
28 May 2014	08:58:48	42        	0.657142857142857	214       	1577103   
28 May 2014	08:59:24	43        	0.657142857142857	219       	1612891   
28 May 2014	08:59:59	44        	0.657142857142857	224       	1648523   
28 May 2014	09:00:35	45        	0.714285714285714	225       	1684078   
28 May 2014	09:01:10	46        	0.657142857142857	233       	1719298   
28 May 2014	09:01:46	47        	0.657142857142857	239       	1755019   
28 May 2014	09:02:22	48        	0.657142857142857	244       	1791488   
28 May 2014	09:02:59	49        	0.75177304964539	246       	1827798   
28 May 2014	09:03:34	50        	0.657142857142857	254       	1863585   
28 May 2014	09:04:10	51        	0.75177304964539	257       	1899206   
28 May 2014	09:04:46	52        	0.657142857142857	264       	1934751   
28 May 2014	09:05:22	53        	0.657142857142857	269       	1970912   
