27 May 2014	13:50:04		Logging to file ./clientlog//EMClient__000000217.txt
27 May 2014	13:50:04		SETTING	LogServer	True
27 May 2014	13:50:04		SETTING	LogServerPath	./serverlog
27 May 2014	13:50:04		SETTING	LogClient	True
27 May 2014	13:50:04		SETTING	LogClientPath	./clientlog
27 May 2014	13:50:04		SETTING	Server	129.241.102.247
27 May 2014	13:50:04		SETTING	ServerPort	9090
27 May 2014	13:50:04		SETTING	DataAPIServerPort	9091
27 May 2014	13:50:04		SETTING	DataAPIServer	localhost
27 May 2014	13:50:04	Microsoft CLR? YES
27 May 2014	13:50:04	Ping response = 0
27 May 2014	13:50:04	Ping response took 71ms or 173182 ticks
27 May 2014	13:50:35	0         	0.666666666666667	4         	30638     
27 May 2014	13:51:11	1         	0.742268041237113	6         	66603     
27 May 2014	13:51:55	2         	0.666666666666667	14        	110168    
27 May 2014	13:52:29	3         	0.666666666666667	19        	145024    
27 May 2014	13:53:04	4         	0.666666666666667	24        	179946    
27 May 2014	13:53:39	5         	0.666666666666667	29        	214650    
27 May 2014	13:54:14	6         	0.666666666666667	34        	249678    
27 May 2014	13:54:49	7         	0.666666666666667	39        	284999    
27 May 2014	13:55:25	8         	0.666666666666667	44        	320751    
27 May 2014	13:56:01	9         	0.666666666666667	49        	356351    
27 May 2014	13:56:36	10        	0.666666666666667	54        	391863    
27 May 2014	13:57:12	11        	0.666666666666667	59        	427300    
27 May 2014	13:57:49	12        	0.666666666666667	64        	464211    
27 May 2014	13:58:25	13        	0.666666666666667	69        	500287    
27 May 2014	13:59:00	14        	0.666666666666667	74        	535615    
27 May 2014	13:59:35	15        	0.666666666666667	79        	570910    
27 May 2014	14:00:11	16        	0.666666666666667	84        	606416    
27 May 2014	14:00:47	17        	0.666666666666667	89        	642327    
27 May 2014	14:01:22	18        	0.666666666666667	94        	677703    
27 May 2014	14:01:58	19        	0.666666666666667	99        	713092    
27 May 2014	14:02:34	20        	0.666666666666667	104       	749681    
27 May 2014	14:03:09	21        	0.666666666666667	109       	784925    
27 May 2014	14:03:45	22        	0.666666666666667	114       	820107    
27 May 2014	14:04:20	23        	0.666666666666667	119       	855327    
27 May 2014	14:04:55	24        	0.666666666666667	124       	890966    
27 May 2014	14:05:30	25        	0.666666666666667	129       	926045    
27 May 2014	14:06:06	26        	0.666666666666667	134       	961185    
27 May 2014	14:06:42	27        	0.701030927835052	138       	997074    
27 May 2014	14:07:17	28        	0.666666666666667	144       	1032399   
27 May 2014	14:07:52	29        	0.666666666666667	149       	1067757   
27 May 2014	14:08:27	30        	0.742268041237113	154       	1102969   
27 May 2014	14:09:03	31        	0.666666666666667	159       	1138890   
27 May 2014	14:09:39	32        	0.688172043010753	161       	1174796   
27 May 2014	14:10:14	33        	0.742268041237113	167       	1209982   
27 May 2014	14:10:50	34        	0.666666666666667	174       	1245284   
27 May 2014	14:11:25	35        	0.666666666666667	179       	1280488   
27 May 2014	14:12:01	36        	0.666666666666667	184       	1316562   
27 May 2014	14:12:36	37        	0.666666666666667	189       	1351585   
27 May 2014	14:13:11	38        	0.666666666666667	194       	1386683   
27 May 2014	14:13:47	39        	0.688172043010753	195       	1422397   
27 May 2014	14:14:22	40        	0.666666666666667	204       	1457809   
27 May 2014	14:14:58	41        	0.666666666666667	209       	1493186   
27 May 2014	14:15:33	42        	0.701030927835052	210       	1528461   
27 May 2014	14:16:09	43        	0.666666666666667	219       	1564237   
27 May 2014	14:16:44	44        	0.742268041237113	221       	1599987   
27 May 2014	14:17:20	45        	0.666666666666667	228       	1635915   
27 May 2014	14:17:57	46        	0.824742268041237	232       	1672434   
