30 May 2014	11:59:16		Logging to file ./clientlog//EMClient__000000277.txt
30 May 2014	11:59:16		SETTING	LogServer	True
30 May 2014	11:59:16		SETTING	LogServerPath	./serverlog
30 May 2014	11:59:16		SETTING	LogClient	True
30 May 2014	11:59:16		SETTING	LogClientPath	./clientlog
30 May 2014	11:59:16		SETTING	Server	129.241.102.247
30 May 2014	11:59:16		SETTING	ServerPort	9090
30 May 2014	11:59:16		SETTING	DataAPIServerPort	9091
30 May 2014	11:59:16		SETTING	DataAPIServer	localhost
30 May 2014	11:59:16	Microsoft CLR? YES
30 May 2014	11:59:16	0	72195
30 May 2014	11:59:16	1	72195
30 May 2014	11:59:16	2	72195
30 May 2014	11:59:16	3	72195
30 May 2014	11:59:16	4	72195
30 May 2014	11:59:16	5	72195
30 May 2014	11:59:16	6	72195
30 May 2014	11:59:16	7	72195
30 May 2014	11:59:16	8	72195
30 May 2014	11:59:16	9	72195
30 May 2014	11:59:16	Loading PONGBESTIND
30 May 2014	11:59:16	0         	72195     	0         	47        
30 May 2014	11:59:16	1         	72195     	0         	73        
30 May 2014	11:59:16	2         	72195     	0         	93        
30 May 2014	11:59:16	3         	72195     	0         	116       
30 May 2014	11:59:16	4         	72195     	0         	137       
30 May 2014	11:59:16	5         	72195     	0         	158       
30 May 2014	11:59:16	6         	72195     	0         	179       
30 May 2014	11:59:16	7         	72195     	0         	212       
30 May 2014	11:59:16	8         	72195     	0         	234       
30 May 2014	11:59:16	9         	72195     	0         	271       
30 May 2014	11:59:16	10        	72195     	0         	301       
30 May 2014	11:59:16	11        	72195     	0         	332       
30 May 2014	11:59:16	12        	72195     	0         	362       
30 May 2014	11:59:16	13        	72195     	0         	392       
30 May 2014	11:59:16	14        	72195     	0         	414       
30 May 2014	11:59:16	15        	72195     	0         	439       
30 May 2014	11:59:16	16        	72195     	0         	460       
30 May 2014	11:59:16	17        	72195     	0         	481       
30 May 2014	11:59:16	18        	72195     	0         	504       
30 May 2014	11:59:16	19        	72195     	0         	526       
30 May 2014	11:59:16	20        	72195     	0         	549       
30 May 2014	11:59:16	21        	72195     	0         	573       
30 May 2014	11:59:16	22        	72195     	0         	598       
30 May 2014	11:59:16	23        	72195     	0         	622       
30 May 2014	11:59:16	24        	72195     	0         	650       
30 May 2014	11:59:16	25        	72195     	0         	675       
30 May 2014	11:59:16	26        	72195     	0         	703       
30 May 2014	11:59:16	27        	72195     	0         	729       
30 May 2014	11:59:16	28        	72195     	0         	751       
30 May 2014	11:59:16	29        	72195     	0         	771       
30 May 2014	11:59:17	30        	72195     	0         	793       
30 May 2014	11:59:17	31        	72195     	0         	820       
30 May 2014	11:59:17	32        	72195     	0         	849       
30 May 2014	11:59:17	33        	72195     	0         	871       
30 May 2014	11:59:17	34        	72195     	0         	894       
30 May 2014	11:59:17	35        	72195     	0         	922       
30 May 2014	11:59:17	36        	72195     	0         	952       
30 May 2014	11:59:17	37        	72195     	0         	973       
30 May 2014	11:59:17	38        	72195     	0         	998       
