27 May 2014	17:54:12		Logging to file ./clientlog//EMClient__000000230.txt
27 May 2014	17:54:12		SETTING	LogServer	True
27 May 2014	17:54:12		SETTING	LogServerPath	./serverlog
27 May 2014	17:54:12		SETTING	LogClient	True
27 May 2014	17:54:12		SETTING	LogClientPath	./clientlog
27 May 2014	17:54:12		SETTING	Server	129.241.102.247
27 May 2014	17:54:12		SETTING	ServerPort	9090
27 May 2014	17:54:12		SETTING	DataAPIServerPort	9091
27 May 2014	17:54:12		SETTING	DataAPIServer	localhost
27 May 2014	17:54:12	Microsoft CLR? YES
27 May 2014	17:54:12	Ping response = 0
27 May 2014	17:54:12	Ping response took 80ms or 195074 ticks
27 May 2014	17:54:58	0         	0.680851063829787	0         	44999     
27 May 2014	17:55:43	1         	0.581560283687943	8         	90636     
27 May 2014	17:56:25	2         	0.75177304964539	12        	132850    
27 May 2014	17:57:08	3         	0.744525547445255	18        	175408    
27 May 2014	17:57:50	4         	0.75177304964539	21        	217063    
27 May 2014	17:58:31	5         	0.75177304964539	27        	258290    
27 May 2014	17:59:12	6         	0.573643410852713	32        	299465    
27 May 2014	17:59:54	7         	0.569343065693431	38        	341099    
27 May 2014	18:00:35	8         	0.569343065693431	44        	382091    
27 May 2014	18:01:16	9         	0.573643410852713	45        	423275    
27 May 2014	18:01:58	10        	0.75177304964539	50        	465204    
27 May 2014	18:02:39	11        	0.661654135338346	58        	506453    
27 May 2014	18:03:20	12        	0.657142857142857	64        	547847    
27 May 2014	18:04:02	13        	0.657142857142857	65        	589478    
27 May 2014	18:04:43	14        	0.569343065693431	71        	630733    
27 May 2014	18:05:25	15        	0.744525547445255	77        	672004    
27 May 2014	18:06:06	16        	0.657142857142857	83        	713523    
27 May 2014	18:06:47	17        	0.680851063829787	85        	754762    
27 May 2014	18:07:28	18        	0.581560283687943	94        	795803    
27 May 2014	18:08:10	19        	0.657142857142857	98        	837511    
27 May 2014	18:08:51	20        	0.569343065693431	104       	878681    
27 May 2014	18:09:32	21        	0.75177304964539	108       	919667    
27 May 2014	18:10:14	22        	0.657142857142857	114       	961348    
27 May 2014	18:10:55	23        	0.657142857142857	119       	1002428   
27 May 2014	18:11:36	24        	0.75177304964539	123       	1043585   
27 May 2014	18:12:18	25        	0.569343065693431	127       	1085112   
27 May 2014	18:12:59	26        	0.481203007518797	131       	1126153   
27 May 2014	18:13:40	27        	0.657142857142857	135       	1167194   
27 May 2014	18:14:22	28        	0.744525547445255	140       	1209176   
27 May 2014	18:15:03	29        	0.657142857142857	147       	1250188   
27 May 2014	18:15:44	30        	0.581560283687943	152       	1291575   
27 May 2014	18:16:25	31        	0.569343065693431	159       	1332849   
