28 May 2014	09:51:19		Logging to file ./clientlog//EMClient__000000251.txt
28 May 2014	09:51:19		SETTING	LogServer	True
28 May 2014	09:51:19		SETTING	LogServerPath	./serverlog
28 May 2014	09:51:19		SETTING	LogClient	True
28 May 2014	09:51:19		SETTING	LogClientPath	./clientlog
28 May 2014	09:51:19		SETTING	Server	129.241.102.247
28 May 2014	09:51:19		SETTING	ServerPort	9090
28 May 2014	09:51:19		SETTING	DataAPIServerPort	9091
28 May 2014	09:51:19		SETTING	DataAPIServer	localhost
28 May 2014	09:51:19	Microsoft CLR? YES
28 May 2014	09:51:20	Ping response = 0
28 May 2014	09:51:20	Ping response took 759ms or 1849532 ticks
28 May 2014	09:51:57	0         	0.601503759398496	0         	36782     
28 May 2014	09:52:32	1         	0.601503759398496	6         	72266     
28 May 2014	09:53:07	2         	0.601503759398496	11        	107467    
28 May 2014	09:53:44	3         	0.657142857142857	14        	144191    
28 May 2014	09:54:20	4         	0.744525547445255	18        	180410    
28 May 2014	09:54:56	5         	0.657142857142857	20        	215854    
28 May 2014	09:55:30	6         	0.657142857142857	26        	250251    
28 May 2014	09:56:06	7         	0.657142857142857	31        	286241    
28 May 2014	09:56:43	8         	0.657142857142857	35        	322636    
28 May 2014	09:57:19	9         	0.657142857142857	39        	359047    
28 May 2014	09:57:56	10        	0.657142857142857	43        	396121    
28 May 2014	09:58:32	11        	0.657142857142857	47        	432478    
28 May 2014	09:59:09	12        	0.657142857142857	50        	469533    
28 May 2014	09:59:47	13        	0.657142857142857	55        	507398    
28 May 2014	10:00:25	14        	0.657142857142857	59        	545113    
28 May 2014	10:01:02	15        	0.657142857142857	62        	582516    
28 May 2014	10:01:38	16        	0.657142857142857	67        	618367    
28 May 2014	10:02:12	17        	0.657142857142857	70        	652063    
28 May 2014	10:02:46	18        	0.657142857142857	73        	686461    
28 May 2014	10:03:21	19        	0.657142857142857	76        	720910    
28 May 2014	10:03:56	20        	0.657142857142857	83        	755704    
28 May 2014	10:04:31	21        	0.657142857142857	87        	790822    
28 May 2014	10:05:05	22        	0.657142857142857	91        	825052    
28 May 2014	10:05:39	23        	0.657142857142857	95        	859331    
28 May 2014	10:06:15	24        	0.657142857142857	99        	895105    
28 May 2014	10:06:49	25        	0.657142857142857	102       	929237    
28 May 2014	10:07:23	26        	0.657142857142857	107       	962974    
28 May 2014	10:07:58	27        	0.657142857142857	111       	998386    
28 May 2014	10:08:41	28        	0.657142857142857	115       	1040719   
28 May 2014	10:09:23	29        	0.657142857142857	119       	1083534   
28 May 2014	10:10:02	30        	0.657142857142857	123       	1122356   
28 May 2014	10:10:36	31        	0.657142857142857	127       	1155813   
28 May 2014	10:11:08	32        	0.657142857142857	130       	1188556   
