22 May 2014	17:16:40		Logging to file ./clientlog//EMClient__000000148.txt
22 May 2014	17:16:40		SETTING	LogServer	True
22 May 2014	17:16:40		SETTING	LogServerPath	./serverlog
22 May 2014	17:16:40		SETTING	LogClient	True
22 May 2014	17:16:40		SETTING	LogClientPath	./clientlog
22 May 2014	17:16:40		SETTING	Server	129.241.102.247
22 May 2014	17:16:40		SETTING	ServerPort	9090
22 May 2014	17:16:40		SETTING	DataAPIServerPort	9091
22 May 2014	17:16:40		SETTING	DataAPIServer	localhost
22 May 2014	17:16:40	Microsoft CLR? YES
22 May 2014	17:16:41	Ping response = 0
22 May 2014	17:16:41	Ping response took 72ms or 177243 ticks
22 May 2014	17:16:54	0         	2         	4         	12945     
22 May 2014	17:17:06	1         	2         	9         	25194     
22 May 2014	17:17:18	2         	2         	14        	37074     
22 May 2014	17:17:30	3         	2         	19        	49541     
22 May 2014	17:17:42	4         	2         	24        	61411     
22 May 2014	17:17:54	5         	2         	29        	73449     
22 May 2014	17:18:06	6         	2         	34        	85391     
22 May 2014	17:18:18	7         	2         	39        	97167     
22 May 2014	17:18:30	8         	2         	44        	109018    
22 May 2014	17:18:42	9         	2         	49        	120929    
22 May 2014	17:18:53	10        	2         	54        	132602    
22 May 2014	17:19:05	11        	2         	59        	144315    
22 May 2014	17:19:17	12        	2         	64        	156042    
22 May 2014	17:19:29	13        	2         	69        	168187    
22 May 2014	17:19:41	14        	2         	74        	179834    
22 May 2014	17:19:52	15        	2         	79        	191511    
22 May 2014	17:20:04	16        	2         	84        	202982    
22 May 2014	17:20:15	17        	2         	89        	214566    
22 May 2014	17:20:27	18        	2         	94        	226741    
22 May 2014	17:20:39	19        	2         	99        	238473    
22 May 2014	17:20:51	20        	2         	104       	250046    
22 May 2014	17:21:02	21        	2         	109       	261739    
22 May 2014	17:21:14	22        	2         	114       	273450    
22 May 2014	17:21:26	23        	2         	119       	285625    
22 May 2014	17:21:38	24        	2         	124       	297367    
22 May 2014	17:21:50	25        	2         	129       	308999    
22 May 2014	17:22:01	26        	2         	134       	320705    
22 May 2014	17:22:13	27        	2         	139       	332404    
22 May 2014	17:22:25	28        	2         	144       	344130    
22 May 2014	17:22:36	29        	2         	149       	355601    
22 May 2014	17:22:48	30        	2         	154       	366969    
22 May 2014	17:22:59	31        	2         	159       	378339    
22 May 2014	17:23:11	32        	2         	164       	390166    
22 May 2014	17:23:24	33        	2         	169       	403018    
22 May 2014	17:23:36	34        	2         	174       	415065    
22 May 2014	17:23:47	35        	2         	179       	426712    
22 May 2014	17:23:59	36        	2         	184       	438574    
22 May 2014	17:24:11	37        	2         	189       	450557    
22 May 2014	17:24:23	38        	2         	194       	462745    
22 May 2014	17:24:35	39        	2         	199       	474549    
22 May 2014	17:24:47	40        	2         	204       	486734    
22 May 2014	17:24:59	41        	3         	208       	498775    
22 May 2014	17:25:15	42        	6         	213       	514416    
22 May 2014	17:25:28	43        	2         	219       	527765    
22 May 2014	17:25:42	44        	3         	220       	540849    
22 May 2014	17:25:55	45        	2         	229       	554215    
22 May 2014	17:26:08	46        	2         	234       	567613    
22 May 2014	17:26:22	47        	2         	239       	581027    
22 May 2014	17:26:34	48        	2         	244       	593639    
22 May 2014	17:26:48	49        	2         	249       	607223    
22 May 2014	17:27:01	50        	2         	254       	620100    
22 May 2014	17:27:14	51        	3         	257       	633593    
22 May 2014	17:27:28	52        	2         	264       	647262    
22 May 2014	17:27:41	53        	2         	269       	660033    
22 May 2014	17:27:53	54        	2         	274       	672720    
22 May 2014	17:28:07	55        	2         	279       	686274    
22 May 2014	17:28:20	56        	2         	284       	699273    
22 May 2014	17:28:33	57        	2         	289       	711912    
22 May 2014	17:28:45	58        	2         	294       	724751    
22 May 2014	17:28:58	59        	3         	297       	737451    
