27 May 2014	14:52:13		Logging to file ./clientlog//EMClient__000000218.txt
27 May 2014	14:52:13		SETTING	LogServer	True
27 May 2014	14:52:13		SETTING	LogServerPath	./serverlog
27 May 2014	14:52:13		SETTING	LogClient	True
27 May 2014	14:52:13		SETTING	LogClientPath	./clientlog
27 May 2014	14:52:13		SETTING	Server	129.241.102.247
27 May 2014	14:52:13		SETTING	ServerPort	9090
27 May 2014	14:52:13		SETTING	DataAPIServerPort	9091
27 May 2014	14:52:13		SETTING	DataAPIServer	localhost
27 May 2014	14:52:13	Microsoft CLR? YES
27 May 2014	14:52:13	Ping response = 0
27 May 2014	14:52:13	Ping response took 76ms or 186722 ticks
27 May 2014	14:52:51	0         	0.666666666666667	4         	37590     
27 May 2014	14:53:26	1         	0.666666666666667	9         	73332     
27 May 2014	14:54:02	2         	0.666666666666667	14        	108591    
27 May 2014	14:54:36	3         	0.666666666666667	19        	143393    
27 May 2014	14:55:13	4         	0.666666666666667	24        	180102    
27 May 2014	14:55:48	5         	0.666666666666667	29        	215041    
27 May 2014	14:56:23	6         	0.666666666666667	34        	249960    
27 May 2014	14:56:59	7         	0.666666666666667	39        	286141    
27 May 2014	14:57:36	8         	0.666666666666667	44        	323217    
27 May 2014	14:58:12	9         	0.666666666666667	49        	359432    
27 May 2014	14:58:49	10        	0.666666666666667	54        	395977    
27 May 2014	14:59:26	11        	0.666666666666667	59        	432773    
27 May 2014	15:00:03	12        	0.666666666666667	64        	469690    
27 May 2014	15:00:40	13        	0.666666666666667	69        	506981    
27 May 2014	15:01:18	14        	0.666666666666667	74        	544953    
27 May 2014	15:01:53	15        	0.666666666666667	79        	579985    
27 May 2014	15:02:28	16        	0.666666666666667	84        	615330    
27 May 2014	15:03:03	17        	0.666666666666667	89        	650450    
27 May 2014	15:03:39	18        	0.666666666666667	94        	686207    
27 May 2014	15:04:14	19        	0.666666666666667	99        	721356    
27 May 2014	15:04:49	20        	0.666666666666667	104       	756451    
27 May 2014	15:05:25	21        	0.666666666666667	109       	792026    
27 May 2014	15:06:00	22        	0.666666666666667	113       	827106    
27 May 2014	15:06:35	23        	0.666666666666667	119       	862135    
27 May 2014	15:07:10	24        	0.688172043010753	121       	897198    
27 May 2014	15:07:45	25        	0.714285714285714	126       	932408    
27 May 2014	15:08:21	26        	0.688172043010753	134       	967938    
27 May 2014	15:08:56	27        	0.714285714285714	135       	1003075   
27 May 2014	15:09:31	28        	0.666666666666667	144       	1038151   
27 May 2014	15:10:06	29        	0.714285714285714	146       	1073310   
27 May 2014	15:10:43	30        	0.808988764044944	152       	1109566   
