21 May 2014	20:58:20		Logging to file ./clientlog//EMClient__000000108.txt
21 May 2014	20:58:20		SETTING	LogServer	True
21 May 2014	20:58:20		SETTING	LogServerPath	./serverlog
21 May 2014	20:58:20		SETTING	LogClient	True
21 May 2014	20:58:20		SETTING	LogClientPath	./clientlog
21 May 2014	20:58:20		SETTING	Server	129.241.102.247
21 May 2014	20:58:20		SETTING	ServerPort	9090
21 May 2014	20:58:20		SETTING	DataAPIServerPort	9091
21 May 2014	20:58:20		SETTING	DataAPIServer	localhost
21 May 2014	20:58:20	Microsoft CLR? YES
21 May 2014	20:58:20	Ping response = 0
21 May 2014	20:58:20	Ping response took 74ms or 180798 ticks
21 May 2014	20:58:31	0         	3         	3         	10923     
21 May 2014	20:58:42	1         	5         	9         	22331     
21 May 2014	20:58:54	2         	3         	13        	33522     
21 May 2014	20:59:05	3         	6         	19        	45106     
21 May 2014	20:59:16	4         	3         	24        	56110     
21 May 2014	20:59:26	5         	3         	29        	66275     
21 May 2014	20:59:38	6         	7         	32        	77944     
21 May 2014	20:59:48	7         	3         	39        	87878     
21 May 2014	20:59:59	8         	6         	41        	99366     
21 May 2014	21:00:09	9         	3         	49        	109418    
21 May 2014	21:00:19	10        	2         	53        	119475    
21 May 2014	21:00:30	11        	3         	59        	129574    
21 May 2014	21:00:40	12        	3         	62        	139677    
21 May 2014	21:00:50	13        	3         	69        	149703    
21 May 2014	21:01:00	14        	3         	71        	159733    
21 May 2014	21:01:11	15        	7         	76        	171139    
21 May 2014	21:01:21	16        	3         	83        	181388    
21 May 2014	21:01:32	17        	2         	89        	191584    
21 May 2014	21:01:42	18        	2         	94        	201795    
21 May 2014	21:01:52	19        	2         	99        	212313    
21 May 2014	21:02:03	20        	2         	104       	222779    
21 May 2014	21:02:13	21        	2         	109       	233295    
21 May 2014	21:02:24	22        	2         	114       	243935    
21 May 2014	21:02:34	23        	2         	119       	254385    
21 May 2014	21:02:45	24        	2         	124       	264886    
21 May 2014	21:02:55	25        	2         	129       	275308    
21 May 2014	21:03:06	26        	2         	134       	285764    
21 May 2014	21:03:16	27        	2         	139       	296173    
21 May 2014	21:03:27	28        	2         	144       	306602    
21 May 2014	21:03:37	29        	2         	149       	317074    
21 May 2014	21:03:48	30        	2         	154       	327564    
21 May 2014	21:03:58	31        	2         	159       	337973    
21 May 2014	21:04:08	32        	2         	164       	348353    
21 May 2014	21:04:19	33        	2         	169       	358721    
21 May 2014	21:04:29	34        	2         	174       	369218    
21 May 2014	21:04:40	35        	2         	179       	379610    
21 May 2014	21:04:50	36        	2         	184       	389870    
21 May 2014	21:05:00	37        	2         	189       	400250    
21 May 2014	21:05:11	38        	2         	194       	410572    
21 May 2014	21:05:21	39        	2         	199       	420774    
21 May 2014	21:05:31	40        	2         	204       	431473    
21 May 2014	21:05:42	41        	2         	209       	441779    
21 May 2014	21:05:52	42        	2         	214       	452024    
21 May 2014	21:06:02	43        	2         	219       	462207    
21 May 2014	21:06:13	44        	2         	224       	472506    
21 May 2014	21:06:23	45        	2         	229       	482733    
21 May 2014	21:06:33	46        	2         	234       	493099    
21 May 2014	21:06:43	47        	3         	238       	503263    
21 May 2014	21:06:53	48        	3         	241       	513109    
21 May 2014	21:07:03	49        	2         	249       	523114    
21 May 2014	21:07:13	50        	3         	250       	533107    
21 May 2014	21:07:23	51        	3         	259       	543140    
21 May 2014	21:07:33	52        	3         	260       	553146    
21 May 2014	21:07:43	53        	3         	266       	563079    
21 May 2014	21:07:53	54        	3         	273       	573216    
21 May 2014	21:08:03	55        	2         	279       	583104    
21 May 2014	21:08:13	56        	2         	284       	592980    
21 May 2014	21:08:26	57        	7         	286       	605793    
21 May 2014	21:08:36	58        	3         	290       	616296    
21 May 2014	21:08:46	59        	3         	298       	626125    
21 May 2014	21:08:56	60        	3         	303       	636041    
21 May 2014	21:09:06	61        	3         	305       	646023    
21 May 2014	21:09:16	62        	3         	310       	656024    
21 May 2014	21:09:27	63        	6         	319       	667361    
21 May 2014	21:09:41	64        	9         	323       	681454    
21 May 2014	21:09:51	65        	3         	325       	691429    
21 May 2014	21:10:01	66        	3         	334       	701295    
21 May 2014	21:10:11	67        	2         	339       	711322    
21 May 2014	21:10:22	68        	2         	344       	721631    
21 May 2014	21:10:32	69        	2         	349       	731970    
21 May 2014	21:10:42	70        	2         	354       	742148    
21 May 2014	21:10:52	71        	2         	359       	752021    
21 May 2014	21:11:02	72        	2         	364       	761916    
21 May 2014	21:11:12	73        	2         	368       	771908    
21 May 2014	21:11:22	74        	3         	370       	781768    
21 May 2014	21:11:32	75        	2         	379       	791673    
21 May 2014	21:11:42	76        	2         	382       	801604    
21 May 2014	21:11:53	77        	4         	385       	813050    
21 May 2014	21:12:03	78        	2         	394       	823004    
21 May 2014	21:12:13	79        	2         	398       	833091    
21 May 2014	21:12:23	80        	3         	402       	843135    
21 May 2014	21:12:33	81        	3         	409       	853146    
21 May 2014	21:12:45	82        	6         	411       	864974    
21 May 2014	21:12:55	83        	3         	418       	874874    
21 May 2014	21:13:05	84        	3         	423       	884918    
21 May 2014	21:13:15	85        	2         	429       	894889    
21 May 2014	21:13:25	86        	2         	434       	904717    
21 May 2014	21:13:35	87        	2         	439       	914777    
21 May 2014	21:13:45	88        	2         	444       	925168    
21 May 2014	21:13:56	89        	2         	449       	935912    
21 May 2014	21:14:06	90        	3         	454       	946328    
21 May 2014	21:14:17	91        	3         	457       	956896    
21 May 2014	21:14:28	92        	3         	464       	968391    
21 May 2014	21:14:39	93        	2         	468       	978673    
21 May 2014	21:14:49	94        	3         	474       	989050    
21 May 2014	21:14:59	95        	3         	476       	999435    
21 May 2014	21:15:10	96        	3         	480       	1009830   
21 May 2014	21:15:20	97        	3         	489       	1020092   
21 May 2014	21:15:32	98        	7         	492       	1031913   
21 May 2014	21:15:44	99        	7         	499       	1043775   
21 May 2014	21:15:55	100       	3         	504       	1054546   
21 May 2014	21:16:05	101       	2         	509       	1064831   
21 May 2014	21:16:15	102       	2         	514       	1075238   
21 May 2014	21:16:26	103       	2         	519       	1085824   
21 May 2014	21:16:36	104       	2         	524       	1096318   
21 May 2014	21:16:47	105       	2         	529       	1106871   
21 May 2014	21:16:57	106       	2         	534       	1117193   
21 May 2014	21:17:08	107       	3         	536       	1127583   
21 May 2014	21:17:19	108       	6         	544       	1139393   
21 May 2014	21:17:30	109       	2         	549       	1149825   
21 May 2014	21:17:40	110       	2         	554       	1160273   
21 May 2014	21:17:51	111       	3         	558       	1171156   
21 May 2014	21:18:02	112       	3         	564       	1181548   
21 May 2014	21:18:12	113       	2         	569       	1191591   
21 May 2014	21:18:22	114       	2         	574       	1201824   
21 May 2014	21:18:32	115       	2         	579       	1211858   
21 May 2014	21:18:42	116       	2         	584       	1222115   
21 May 2014	21:18:52	117       	2         	589       	1232101   
21 May 2014	21:19:02	118       	2         	594       	1242034   
21 May 2014	21:19:12	119       	3         	595       	1251995   
21 May 2014	21:19:22	120       	3         	602       	1262141   
21 May 2014	21:19:32	121       	2         	609       	1272179   
21 May 2014	21:19:43	122       	3         	614       	1283362   
21 May 2014	21:19:55	123       	2         	619       	1294557   
21 May 2014	21:20:05	124       	3         	620       	1304695   
21 May 2014	21:20:15	125       	3         	626       	1314913   
21 May 2014	21:20:26	126       	5         	631       	1326427   
21 May 2014	21:20:37	127       	3         	639       	1336793   
21 May 2014	21:20:47	128       	2         	644       	1346967   
21 May 2014	21:20:57	129       	2         	649       	1357188   
21 May 2014	21:21:07	130       	2         	653       	1367332   
21 May 2014	21:21:17	131       	2         	659       	1377358   
21 May 2014	21:21:28	132       	2         	664       	1387513   
21 May 2014	21:21:38	133       	2         	669       	1398215   
21 May 2014	21:21:48	134       	3         	672       	1408346   
21 May 2014	21:21:59	135       	2         	679       	1419220   
21 May 2014	21:22:10	136       	3         	684       	1430056   
21 May 2014	21:22:21	137       	3         	688       	1440672   
21 May 2014	21:22:31	138       	3         	690       	1451068   
21 May 2014	21:22:43	139       	6         	697       	1462959   
21 May 2014	21:22:53	140       	3         	704       	1473430   
21 May 2014	21:23:04	141       	3         	705       	1483710   
21 May 2014	21:23:14	142       	3         	714       	1494128   
21 May 2014	21:23:25	143       	3         	715       	1504952   
21 May 2014	21:23:36	144       	3         	721       	1515601   
21 May 2014	21:23:46	145       	3         	726       	1526022   
21 May 2014	21:23:59	146       	7         	733       	1538611   
21 May 2014	21:24:09	147       	3         	737       	1549132   
21 May 2014	21:24:21	148       	7         	744       	1560941   
21 May 2014	21:24:32	149       	3         	749       	1571682   
21 May 2014	21:24:42	150       	3         	751       	1582100   
21 May 2014	21:24:52	151       	3         	758       	1592468   
21 May 2014	21:25:03	152       	2         	764       	1602901   
21 May 2014	21:25:13	153       	2         	769       	1613333   
21 May 2014	21:25:24	154       	2         	774       	1623704   
21 May 2014	21:25:34	155       	2         	779       	1634028   
21 May 2014	21:25:45	156       	3         	784       	1644581   
21 May 2014	21:25:55	157       	2         	789       	1654562   
21 May 2014	21:26:05	158       	3         	794       	1664843   
21 May 2014	21:26:15	159       	2         	798       	1674889   
21 May 2014	21:26:25	160       	2         	803       	1685013   
21 May 2014	21:26:37	161       	4         	806       	1696630   
21 May 2014	21:26:48	162       	3         	811       	1707767   
21 May 2014	21:27:00	163       	6         	815       	1719595   
21 May 2014	21:27:10	164       	2         	824       	1730039   
21 May 2014	21:27:21	165       	3         	829       	1740560   
21 May 2014	21:27:31	166       	3         	834       	1750939   
21 May 2014	21:27:41	167       	3         	836       	1761279   
21 May 2014	21:27:55	168       	6         	843       	1774684   
21 May 2014	21:28:07	169       	3         	845       	1786721   
21 May 2014	21:28:17	170       	2         	854       	1797161   
21 May 2014	21:28:28	171       	2         	859       	1807606   
21 May 2014	21:28:38	172       	3         	864       	1818009   
21 May 2014	21:28:49	173       	2         	869       	1828662   
21 May 2014	21:29:00	174       	3         	870       	1839708   
21 May 2014	21:29:12	175       	6         	879       	1851593   
21 May 2014	21:29:23	176       	6         	881       	1863391   
21 May 2014	21:29:35	177       	5         	888       	1875426   
21 May 2014	21:29:46	178       	3         	892       	1885844   
21 May 2014	21:29:58	179       	4         	895       	1897723   
21 May 2014	21:30:09	180       	2         	904       	1908556   
21 May 2014	21:30:19	181       	3         	908       	1919131   
21 May 2014	21:30:30	182       	3         	911       	1929738   
21 May 2014	21:30:40	183       	3         	916       	1940030   
21 May 2014	21:30:51	184       	3         	920       	1950496   
21 May 2014	21:31:02	185       	5         	925       	1962412   
21 May 2014	21:31:13	186       	3         	932       	1972993   
21 May 2014	21:31:24	187       	3         	937       	1983505   
21 May 2014	21:31:34	188       	3         	943       	1993794   
21 May 2014	21:31:45	189       	4         	945       	2005270   
21 May 2014	21:31:56	190       	3         	954       	2015774   
21 May 2014	21:32:08	191       	6         	958       	2028029   
21 May 2014	21:32:18	192       	3         	961       	2038069   
21 May 2014	21:32:28	193       	3         	966       	2048160   
21 May 2014	21:32:38	194       	3         	972       	2058345   
21 May 2014	21:32:48	195       	3         	976       	2068393   
21 May 2014	21:32:59	196       	3         	982       	2078599   
21 May 2014	21:33:09	197       	3         	986       	2088633   
21 May 2014	21:33:19	198       	3         	990       	2098690   
21 May 2014	21:33:29	199       	2         	999       	2108759   
21 May 2014	21:33:39	200       	2         	1004      	2118815   
21 May 2014	21:33:49	201       	2         	1007      	2128942   
21 May 2014	21:33:59	202       	3         	1014      	2139074   
21 May 2014	21:34:10	203       	2         	1016      	2149836   
21 May 2014	21:34:20	204       	3         	1024      	2160269   
21 May 2014	21:34:32	205       	6         	1029      	2172131   
21 May 2014	21:34:43	206       	3         	1033      	2182509   
21 May 2014	21:34:53	207       	3         	1038      	2193103   
21 May 2014	21:35:04	208       	2         	1042      	2203599   
21 May 2014	21:35:16	209       	7         	1047      	2215769   
21 May 2014	21:35:26	210       	2         	1052      	2226197   
21 May 2014	21:35:37	211       	3         	1059      	2236674   
21 May 2014	21:35:47	212       	2         	1064      	2247228   
21 May 2014	21:35:58	213       	3         	1068      	2257842   
21 May 2014	21:36:09	214       	3         	1074      	2268624   
21 May 2014	21:36:19	215       	3         	1078      	2279192   
21 May 2014	21:36:30	216       	2         	1084      	2289752   
21 May 2014	21:36:40	217       	2         	1089      	2300300   
21 May 2014	21:36:51	218       	3         	1091      	2310812   
21 May 2014	21:37:01	219       	3         	1099      	2321191   
21 May 2014	21:37:12	220       	2         	1104      	2331655   
21 May 2014	21:37:22	221       	3         	1108      	2342202   
21 May 2014	21:37:33	222       	2         	1114      	2352746   
21 May 2014	21:37:43	223       	2         	1119      	2363302   
21 May 2014	21:37:54	224       	2         	1124      	2373821   
21 May 2014	21:38:05	225       	2         	1129      	2385085   
21 May 2014	21:38:15	226       	3         	1132      	2395492   
21 May 2014	21:38:26	227       	3         	1138      	2406078   
21 May 2014	21:38:37	228       	3         	1143      	2416881   
21 May 2014	21:38:49	229       	6         	1145      	2428996   
21 May 2014	21:39:00	230       	2         	1150      	2439815   
21 May 2014	21:39:11	231       	2         	1158      	2451276   
21 May 2014	21:39:22	232       	3         	1161      	2461790   
21 May 2014	21:39:32	233       	2         	1169      	2472212   
21 May 2014	21:39:43	234       	2         	1174      	2482854   
21 May 2014	21:39:53	235       	2         	1179      	2493313   
21 May 2014	21:40:04	236       	2         	1184      	2503798   
21 May 2014	21:40:14	237       	2         	1187      	2514403   
21 May 2014	21:40:25	238       	3         	1192      	2524756   
21 May 2014	21:40:35	239       	1         	1199      	2535360   
21 May 2014	21:40:46	240       	2         	1204      	2545820   
21 May 2014	21:40:56	241       	3         	1205      	2556261   
21 May 2014	21:41:07	242       	3         	1214      	2566638   
21 May 2014	21:41:17	243       	3         	1217      	2577460   
21 May 2014	21:41:28	244       	3         	1224      	2587928   
21 May 2014	21:41:39	245       	3         	1229      	2598996   
21 May 2014	21:41:49	246       	2         	1234      	2609457   
21 May 2014	21:42:00	247       	3         	1238      	2619944   
21 May 2014	21:42:12	248       	5         	1242      	2631780   
21 May 2014	21:42:22	249       	3         	1249      	2642109   
21 May 2014	21:42:33	250       	2         	1254      	2652558   
21 May 2014	21:42:45	251       	5         	1258      	2664599   
21 May 2014	21:42:56	252       	6         	1262      	2676401   
21 May 2014	21:43:07	253       	3         	1269      	2686907   
21 May 2014	21:43:18	254       	3         	1271      	2698123   
